Time,Lambda = 0.07903225806451612 & Delta = 0.07
14.291666666666599,84.51851225852137
14.333333333333265,84.40380930442338
14.37499999999993,84.28979282960853
14.416666666666597,84.17645730242398
14.458333333333263,84.06379724975395
14.499999999999929,83.95180725624643
14.541666666666595,83.84048196355221
14.583333333333261,83.7298160695759
14.624999999999927,83.61980432773868
14.666666666666593,83.51044154625265
14.70833333333326,83.40172258740664
14.749999999999925,83.29364236686295
14.791666666666591,83.18619585296531
14.833333333333258,83.07937806605727
14.874999999999924,82.97318407781151
14.91666666666659,82.86760901056917
14.958333333333256,82.76264803668964
14.999999999999922,82.65829637791015
15.041666666666588,82.55454930471528
15.083333333333254,82.45140213571611
15.12499999999992,82.34885023703875
15.166666666666586,82.2468890217223
15.208333333333252,82.14551394912587
15.249999999999918,82.04472052434458
15.291666666666584,81.91672709862844
15.33333333333325,81.78955123020167
15.374999999999917,81.66318579375574
15.416666666666583,81.53762374577357
15.458333333333249,81.41285812335795
15.499999999999915,81.28888204308016
15.54166666666658,81.16568869984823
15.583333333333247,81.04327136579452
15.624999999999913,80.92162338918219
15.666666666666579,80.80073819333019
15.708333333333245,80.68060927555648
15.749999999999911,80.56123020613894
15.791666666666577,80.4425946272939
15.833333333333243,80.32469625217168
15.87499999999991,80.20752886386899
15.916666666666575,80.09108631445768
15.958333333333242,79.97536252402983
15.999999999999908,79.86035147975848
16.041666666666575,79.74604723497389
16.083333333333243,79.63244390825521
16.12499999999991,79.51953568253695
16.16666666666658,79.40731680423002
16.208333333333247,79.29578158235738
16.249999999999915,79.18492438770352
16.291666666666583,79.04692742011937
16.33333333333325,78.90986191095173
16.37499999999992,78.77371919679723
16.416666666666586,78.63849072057421
16.458333333333254,78.5041680298952
16.499999999999922,78.37074277546913
16.54166666666659,78.23820670953278
16.583333333333258,78.10655168431082
16.624999999999925,77.97576965050375
16.666666666666593,77.84585265580318
16.70833333333326,77.71679284343399
16.74999999999993,77.58858245072258
16.791666666666597,77.46121380769098
16.833333333333265,77.3346793356759
16.874999999999932,77.20897154597255
16.9166666666666,77.08408303850247
16.958333333333268,76.96000650050506
16.999999999999936,76.8367347052521
17.041666666666604,76.71426051078512
17.08333333333327,76.59257685867472
17.12499999999994,76.4716767728017
17.166666666666607,76.35155335815969
17.208333333333275,76.23219979967824
17.249999999999943,76.11360936106671
17.29166666666661,75.96815363621867
17.33333333333328,75.82372826235652
17.374999999999947,75.68032310501223
17.416666666666615,75.53792816140744
17.458333333333282,75.39653355831958
17.49999999999995,75.25612954998958
17.541666666666618,75.11670651606987
17.583333333333286,74.97825495961179
17.624999999999954,74.84076550509191
17.66666666666662,74.70422889647593
17.70833333333329,74.56863599531954
17.749999999999957,74.43397777890546
17.791666666666625,74.3002453384157
17.833333333333293,74.16742987713846
17.87499999999996,74.03552270870868
17.91666666666663,73.90451525538177
17.958333333333297,73.77439904633951
17.999999999999964,73.6451657160277
18.041666666666632,73.51680700252467
18.0833333333333,73.38931474594
18.124999999999968,73.26268088684294
18.166666666666636,73.13689746471971
18.208333333333304,73.0119566164592
18.24999999999997,72.88785057486643
18.29166666666664,72.73734311242758
18.333333333333307,72.58794769657143
18.374999999999975,72.43965284897178
18.416666666666643,72.29244724795196
18.45833333333331,72.14631972581964
18.49999999999998,72.00125926625606
18.541666666666647,71.85725500175808
