Time,Lambda = 0.0 & Delta = 0.1,Lambda = 0.01 & Delta = 0.1,Lambda = 0.02 & Delta = 0.1,Lambda = 0.03 & Delta = 0.1,Lambda = 0.04 & Delta = 0.1,Lambda = 0.05 & Delta = 0.1,Lambda = 0.06 & Delta = 0.1,Lambda = 0.07 & Delta = 0.1,Lambda = 0.08 & Delta = 0.1,Lambda = 0.09 & Delta = 0.1,Lambda = 0.1 & Delta = 0.1
1.1666666666666665,100.0,100.05711049809943,100.11322409038104,100.16835335888801,100.22251079015798,100.27570877439523,100.32795960469967,100.37927547634985,100.42966848614005,100.47915063176812,100.5277338112749
1.2083333333333333,100.0,100.05760157958004,100.11416038634131,100.16969015542473,100.22420451065646,100.27771696369314,100.33024091323365,100.38178964429399,100.43237632754528,100.48201401871114,100.53071565802493
1.25,100.0,100.05351583644331,100.10593456594404,100.15727142373068,100.20754151120667,100.25675979511611,100.30494110678801,100.35210014145557,100.39825145764958,100.44340947666221,100.48758848208077
1.2916666666666667,100.0,100.0494321287966,100.09771694748166,100.14487127887772,100.19091178623128,100.23585497244207,100.27971717938445,100.32251458731662,100.36426321437615,100.40497891615796,100.44467738537307
1.3333333333333335,100.0,100.0453504554734,100.08950752154216,100.13248968883516,100.17431525918835,100.21500234499133,100.25456886864096,100.29303256209627,100.33041096653346,100.36672143209562,100.40198111773526
1.3750000000000002,100.0,100.04127081530802,100.08130627872664,100.12012662163917,100.1577518537492,100.19420176260977,100.22949591327507,100.2636536480688,100.296694086466,100.32863612508363,100.359498437776
1.416666666666667,100.0,100.03719320713557,100.07311320964924,100.10778204539257,100.14122149379773,100.17345307566644,100.20449805309829,100.23437742955116,100.26311195002984,100.2907221013973,100.31722811280348
1.4583333333333337,100.0,100.03311762979199,100.0649283049371,100.09545592826467,100.12472410342959,100.15275613505149,100.17957502901042,100.20520349289075,100.22966393656847,100.25297847293474,100.2751689187503
1.5000000000000004,100.0,100.02904408211401,100.0567515552304,100.08314823849109,100.10825960695153,100.13211079217383,100.15472658299392,100.17613142645324,100.19634942888884,100.21540435717351,100.23331964009925
1.5416666666666672,100.0,100.02497256293917,100.04858295118233,100.07085894437365,100.09182792888068,100.11151689895893,100.12995245810835,100.14716082061035,100.16316781323759,100.17799887712735,100.19167906980987
1.583333333333334,100.0,100.0209030711058,100.04042248345894,100.05858801428013,100.07542899394376,100.09097430784661,100.10525239848494,100.11829126772794,100.13011847927744,100.14076116130353,100.15024600924568
1.6250000000000007,100.0,100.01683560545308,100.03227014273934,100.0463354166441,100.05906272707647,100.07048287178887,100.08062614932093,100.08952236215396,100.0972008200638,100.1036903436605,100.10901926810229
1.6666666666666674,100.0,100.01277016482094,100.02412591971547,100.03410111996479,100.04272905342266,100.05004244424765,100.05607345687426,100.06085370020668,100.0644142320216,100.06678556356599,100.0679976643361
1.7083333333333341,100.0,100.00870674805014,100.01598980509223,100.02188509280694,100.02642789833371,100.02965287919271,100.03159406845799,100.03228488016288,100.03175811492225,100.03004596575542,100.02718002409391
1.7500000000000009,100.0,100.00464535398224,100.00786178958735,100.00968730380058,100.01015918736776,100.00931403109942,100.00718773243503,100.00381550224614,99.99923187186087,99.99347070029076,99.98656518164307
1.7916666666666676,100.0,100.0005859814596,99.99974186393143,99.99750772164086,99.99392284628908,99.98902575494667,99.98285419821272,99.97544516861534,99.9668349092336,99.95705892251978,99.94615197930247
1.8333333333333344,100.0,99.99652862932538,99.9916300188679,99.98534631508795,99.97771880106727,99.96878790621462,99.9585932162375,99.947173483353,99.93456663671525,99.92080979303559,99.90593926737425
1.875000000000001,100.0,99.99247329642355,99.98352624515297,99.97320305296681,99.96154697787667,99.94860034088268,99.93440453798961,99.91900005245395,99.90242646723695,99.8847224776367,99.8659259040761
1.9166666666666679,100.0,99.98841998159888,99.97543053355571,99.96107790416704,99.94540730309556,99.92846291542735,99.91028791597782,99.89092448381395,99.87041381696415,99.84879614728725,99.82611075547428
1.9583333333333346,100.0,99.98436868369693,99.96734287485788,99.94897083764273,99.92929970330555,99.90837548682003,99.88624310373426,99.86294638721839,99.83852810527466,99.81302997807778,99.7864926954175
2.0000000000000013,100.0,99.98031940156405,99.959263259854,99.9368818224123,99.91322410529081,99.88833791252509,99.8622698558091,99.83506537433114,99.80676875473698,99.7774231511863,99.74707060547115
2.041666666666668,100.0,99.97627213404739,99.95119167935133,99.9248108275583,99.89718043603749,99.86835005049763,99.83836792776552,99.8072810586834,99.77513519108875,99.74197485283969,99.70784337485257
2.0833333333333344,100.0,99.97222687999492,99.94312812416982,99.91275782222729,99.88116862273291,99.84841175918147,99.81453707617443,99.7795930556627,99.74362684321538,99.70668427427543,99.6688099003666
2.125000000000001,100.0,99.9681836382554,99.93507258514211,99.90072277562965,99.865188592765,99.82852289750709,99.7907770586095,99.75200098250194,99.71224314312884,99.6715506117038,99.62996908634204
2.1666666666666674,100.0,99.96414240767835,99.92702505311347,99.88870565703941,99.84924027372148,99.80868332488951,99.76708763364199,99.72450445826848,99.6809835259467,99.6365730662703,99.59131984456874
