Time,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.0,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.02,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.04,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.06,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.08,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.1,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.12,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.14,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.16,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.18,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.2
24.041666666666774,110.00687737665278,88.14249200453267,69.51538977982187,53.97943860117859,41.28337851812665,31.108364549635958,23.10371650574142,16.91672032241828,12.214537319895554,8.698111153638823,6.109145711490891
24.083333333333442,110.01142333650706,88.09913208286993,69.44253675028617,53.89184383028785,41.19203829106149,31.02081085172851,23.024550701896626,16.84825160356866,12.157417201808913,8.651894108639018,6.0727420082812165
24.12500000000011,110.01595076766138,88.05599482529959,69.37013823606009,53.80489533948984,41.101478639871786,30.93410959881377,22.946251386323418,16.780616154905065,12.101063034286506,8.606354750580127,6.036918277072484
24.166666666666778,110.02045974410505,88.01307889264078,69.29819061953103,53.7185867490803,41.011690377251945,30.84824914347961,22.868805079193955,16.713799433474556,12.045459992900422,8.561478669135928,6.0016610711427605
24.208333333333446,110.02495033954456,87.9703829555965,69.22669032022783,53.63291176188577,40.92266445846868,30.76321804867147,22.792198578143253,16.647787232246564,11.990593632917102,8.517251859365112,5.966957356050196
24.250000000000114,110.02942262740447,87.91958231356024,69.14071045543216,53.52826208977049,40.81201249810924,30.65555674251301,22.693305883764573,16.5608378209353,11.91680475938451,8.456481199550597,5.918206805696632
24.29166666666678,110.03387668082844,87.86905117369587,69.055300077116,53.42445260944193,40.702413694459665,30.549089357056065,22.595673538755815,16.47514787079105,11.84421972435233,8.396818940933588,5.8704442020708
24.33333333333345,110.03831257268017,87.8187878322356,68.97045428005485,53.3214741333306,40.593854021120066,30.443797050618493,22.499278433142873,16.390690941522028,11.772809920777286,8.338235537165891,5.823640217008468
24.375000000000117,110.0427303755444,87.768790598798,68.88616821392239,53.21931760606259,40.48631969853916,30.33966137496791,22.40409801777127,16.30744132721325,11.702547640456464,8.280702482481463,5.777766671592761
24.416666666666785,110.04713016172784,87.71905779625752,68.80243708252362,53.11797410208793,40.379797188604215,30.236664265101204,22.310110287392877,16.225374031002307,11.633406038997132,8.224192266283822,5.732796480405489
24.458333333333453,110.05151200326019,87.66958776061546,68.71925614304084,53.017434823359714,40.274273189372686,30.134788029340992,22.21729376436102,16.144464740795843,11.565359102412204,8.168678330091119,5.688703598992468
24.50000000000012,110.055875971895,87.62037884087262,68.6366207052921,52.91769109706305,40.1697346299412,30.034015339737614,22.125627482908673,16.064689805977288,11.498381615253932,8.11413502669731,5.645462974328712
24.54166666666679,110.06022213911078,87.57142939890328,68.5545261310022,52.818734373392225,40.06616866544785,29.93432922276576,22.03509097398551,15.986026215058898,11.432449130203862,8.060537581417483,5.603050498085522
24.583333333333456,110.06455057611181,87.52273780933075,68.4729678330856,52.72055622337517,39.9635626722035,29.8357130503052,21.945664250630767,15.908451574233757,11.367537939041977,8.007862055294297,5.561442962516314
24.625000000000124,110.0688613538292,87.47430245940431,68.39194127494126,52.623148336743895,39.8619042429486,29.738150530895567,21.857327793859973,15.831944086785734,11.303625044922631,7.956085310150718,5.520618018791558
24.666666666666792,110.07315454292176,87.42612174887763,68.31144196975917,52.52650251984987,39.76118118223137,29.6416257012555,21.770062539044652,15.75648253331762,11.2406881358891,7.905184975381885,5.48055413762565
24.70833333333346,110.07743021377702,87.37819408988852,68.23146547983826,52.43061069362313,39.66138150190414,29.54612291805691,21.683849862764912,15.68204625275978,11.178705559562719,7.855139416385915,5.44123057204997
24.750000000000128,110.08168843651214,87.33051790684017,68.15200741591545,52.335464891574205,39.56249341673393,29.451626849945402,21.598671570116007,15.608615124123578,11.11765629894628,7.805927704540099,5.402627322196873
24.791666666666796,110.08592928097488,87.28309163628367,68.07306343650579,52.24105725783762,39.464505340124255,29.358122469798392,21.514509882450586,15.53616954896575,11.057519949284819,7.7575295886349185,5.3647251019689985
24.833333333333464,110.0901528167445,87.23591372680198,67.9946292472533,52.14738004525616,39.367405879944634,29.26559504721257,21.431347425539332,15.464690434531603,10.998276695930347,7.709925467683975,5.327505307477212
24.87500000000013,110.09435911313278,87.18898263889514,67.9167006002924,52.05442561350483,39.271183834464864,29.174030141212974,21.349167218133424,15.394159177546577,10.939907293160028,7.663096365033109,5.290949987138618
24.9166666666668,110.09854823918481,87.14229684486682,67.8392732936197,51.962186427253464,39.175828188390724,29.08341359317595,21.267952660912993,15.324557648627275,10.882393043900228,7.617023903696884,5.25504181333368
24.958333333333467,110.10272026368008,87.09585482871226,67.76234317047599,51.8706550543672,39.08132810899849,28.99373151995879,21.18768752580643,15.255868177284482,10.82571578031161,7.571690282855066,5.219764055528422
25.000000000000135,110.10687525513335,87.04965508600738,67.68590611873817,51.77982416414387,38.98767294236516,28.904970307229046,21.10835594566618,15.188073537492153,10.76985784519283,7.527078255445963,5.185100554774106
25.041666666666803,110.11101328179558,87.00369612379914,67.60995807032104,51.68968652558738,38.89485220969171,28.81711660298669,21.02994240428712,15.121156933797577,10.714802074162934,7.483171106797338,5.151035699502724
25.08333333333347,110.11513441165484,86.95797646049733,67.53449500058862,51.60023500571629,38.80285560371679,28.73015731127281,20.952431726754433,15.055101987949193,10.660531778584613,7.439952634239296,5.117554402542136
25.12500000000014,110.11923871243727,86.91249462576737,67.45951292777492,51.51146256790665,38.71167298521814,28.644079586058403,20.875809070108296,14.989892726019713,10.607030729192662,7.397407127646891,5.084642079279735
25.166666666666806,110.12332625160795,86.86724916042441,67.38500791241405,51.42336227026845,38.621294379599306,28.558870825307483,20.8000599143133,14.925513566003222,10.554283140393892,7.355519350863359,5.052284626908254
25.208333333333474,110.1273970963719,86.82223861632873,67.3109760567793,51.335927264054774,38.53170997355927,28.474518665208556,20.725170053521136,14.861949305866096,10.502273655206558,7.314274523957822,5.020468404691643
25.250000000000142,110.13145131367492,86.76918911220574,67.2227188140346,51.23004960830287,38.42135069777282,28.368698928489085,20.62942017598931,14.77906321265369,10.433060257840737,7.258222855909297,4.976286395198345
25.29166666666681,110.13548897020453,86.71642457273401,67.13505824671086,51.12504531614779,38.31207673505028,28.264097924279337,20.534943614449123,14.697435449547935,10.36503533412027,7.203251518399084,4.933054173858322
25.333333333333478,110.13951013239094,86.66394316230628,67.04798907759528,51.02090452596173,38.203873088361625,28.160695611251224,20.44171594107997,14.617038270165795,10.298169108929182,7.149330039980067,4.890741803117742
25.375000000000146,110.14351486640781,86.61174306007273,66.9615060902421,50.9176175227776,38.09672503462883,28.058472384217776,20.349713348244773,14.537844737401555,10.23243279315023,7.096429084214928,4.849320590334526
25.416666666666814,110.1475032381734,86.55982245979364,66.87560412809931,50.815174735569904,37.99061811849532,27.95740906232925,20.258912628928485,14.459828694131852,10.16779854318311,7.0445203973148445,4.8087630237323395
25.45833333333348,110.15147531335117,86.50817956969385,66.79027809365031,50.71356673459612,37.88553814626467,27.857486877650594,20.169291157912404,14.382964735184077,10.104239422440894,6.993576758650389,4.7690427122682335
25.50000000000015,110.15543115735098,86.45681261231887,66.70552294757033,50.61278422879658,37.781471180003344,27.758687464105847,20.080826873652132,14.307228180505064,10.041729364712783,6.943571933952486,4.730134329137726
25.541666666666817,110.15937083532974,86.40571982439282,66.62133370789728,50.512818063251686,37.67840353180211,27.660992846775965,19.993498260828744,14.232595049470543,9.980243139288543,6.894480631034365,4.692013558663196
25.583333333333485,110.1632944121925,86.35489945667793,66.53770544921683,50.4136592166949,37.5763217581914,27.564385431536778,19.907284333544123,14.159042036279134,9.919756317746536,6.846278457877464,4.654657046331544
25.625000000000153,110.1672019525932,86.3043497738359,66.45463330186126,50.31529879908005,37.47521265470558,27.468847995024678,19.822164619132934,14.08654648637789,9.860245242313521,6.7989418829353845,4.618042351765365
25.66666666666682,110.17109352093568,86.25406905429071,66.37211245112192,50.217728049201526,37.37506325059182,27.374363674917962,19.73811914256494,14.015086373869236,9.801686995710094,6.752448197520112,4.582147904428677
25.70833333333349,110.17496918137448,86.2040555900932,66.29013813647508,50.120938332366244,37.27586080365876,27.280915960522226,19.65512841141276,13.94464027985201,9.744059372401063,6.706775480144183,4.546952961883433
25.750000000000156,110.1788289978158,86.15430768678722,66.2087056508208,50.02492113811579,37.177592795260935,27.188488683648927,19.573173401361252,13.875187371651828,9.687340851174927,6.661902562701189,4.5124375704271165
25.791666666666824,110.18267303391828,86.10482366327726,66.12781033973461,49.92966807799771,37.08024692541469,27.097066009776388,19.49223554223589,13.806707382898463,9.63151056898135,6.617808998374938,4.478582527954426
25.833333333333492,110.186501353094,86.0556018516978,66.04744760073174,49.835170883384556,36.98381110804161,27.00663242948313,19.412296704528615,13.73918059441024,9.57654829595982,6.574475031175104,4.4453693488978105
25.87500000000016,110.1903140185093,86.00664059728415,65.9676128825437,49.7414214033396,36.88827346633556,26.917172750143827,19.33333918640059,13.672587815847537,9.522434411596643,6.531881567003963,4.412780231112359
25.916666666666828,110.19411109308568,85.95793825824471,65.88830168440694,49.64841160252804,36.79362232824971,26.828672087878505,19.25534570114226,13.60691036809952,9.469149881951324,6.490010146165206,4.380798024580397
25.958333333333496,110.19789263950062,85.90949320563486,65.80950955536325,49.55613355917251,36.69984622209977,26.741115859746003,19.17829936507211,13.542130066370195,9.41667623789668,6.448842917231647,4.349406201820163
26.000000000000163,110.20165872018853,85.86130382323223,65.73123209357186,49.464579463051855,36.6069338722801,26.65448977617316,19.102183685856268,13.478229203931539,9.364995554320531,6.408362612194124,4.318588829891315
26.04166666666683,110.20540939734155,85.8133685074135,65.65346494563295,49.37374161354213,36.51487419508929,26.56877983361141,19.026982551232,13.415190536513272,9.314090430239697,6.368552522818885,4.288330543897613
26.0833333333335,110.20914473291049,85.76568566703254,65.5762038059222,49.2836124176987,36.423656294661896,26.48397230741282,18.9526802181189,13.352997267300308,9.263943969779966,6.329396478145453,4.258616521894194
26.125000000000167,110.2128647886056,85.71825372330012,65.49944441593647,49.19418438837853,36.33326945900331,26.400053744918093,18.879261302102325,13.2916330325105,9.214539763978363,6.290878823061304,4.229432461113326
26.166666666666835,110.21656962589752,85.67107110966484,65.42318256365003,49.10545014240162,36.24370315612461,26.317010958749073,18.80671076727422,13.231081887526631,9.165861873366532,6.252984397893716,4.20076455542854
26.208333333333503,110.22025930601812,85.62413627169553,65.34741408288149,49.01740239875069,36.15494703027458,26.234831020298802,18.735013916417437,13.17132829355798,9.117894811296402,6.215698518962881,4.172599473982501
26.25000000000017,110.22393388996132,85.56923825067184,65.25770965487149,48.91151113668788,36.046364109680084,26.132464107800082,18.644009757068236,13.093990089464453,9.054548009785195,6.165423704494544,4.133801306944339
26.29166666666684,110.22759343848394,85.51463840829805,65.16862262978856,48.806513854086106,35.93887888859046,26.031313648748036,18.554258350950317,13.017870768780627,8.992333318564036,6.116159690972775,4.095874905878228
26.333333333333506,110.23123801210663,85.46033479192688,65.08014742083427,48.70240017746275,35.83247572422104,25.931358950590475,18.465734770181445,12.942942386945237,8.931221183237449,6.067876712740479,4.058791533640015
26.375000000000174,110.23486767111463,85.40632546492651,64.99227850713432,48.59915989198748,35.72713926856372,25.83257978662113,18.37841474325766,12.869177846674589,8.87118306891369,6.020546161248725,4.022523702263273
26.416666666666842,110.23848247555871,85.35260850651726,64.90501043276761,48.496782938457955,35.622854461472315,25.734956382939824,18.292274633586995,12.796550866089186,8.812191416617171,5.974140529369097,3.9870451058115424
26.45833333333351,110.24208248525588,85.29918201161031,64.81833780581262,48.39525941034435,35.51960652394166,25.638469405848276,18.20729141886016,12.725035948268456,8.754219601918146,5.928633358891461,3.952330557515837
26.500000000000178,110.2456677597904,85.24604409064845,64.73225529741033,48.294579550901105,35.41738095157417,25.543099949664576,18.1234426712204,12.654608352159476,8.697241895649208,5.88399919099657,3.918355930881691
26.541666666666845,110.24923835851446,85.19319286944867,64.64675764084379,48.194733750343936,35.31616350822771,25.44882952494025,18.04070653819662,12.585244064769972,8.641233426586789,5.840213519508697,3.8850981044763664
26.583333333333513,110.25279434054913,85.14062648904677,64.5618396306336,48.09571254309052,35.21594021983908,25.355640047064412,17.959061724365696,12.516919774579907,8.586170145983974,5.7972527467479305,3.8525349101306854
26.62500000000018,110.25633576478516,85.08834310554374,64.4774961216493,47.9975066050631,35.11669736841729,25.263513825240338,17.878487473711694,12.449612846109838,8.53202879384833,5.755094141815007,3.8206450843116255
26.66666666666685,110.25986268988382,85.0363408899542,64.39372202823614,47.90010675105147,35.01842148620141,25.172433551820273,17.798963552651227,12.38330129558773,8.478786866865388,5.713715801153761,3.7894082224415255
26.708333333333517,110.26337517427764,84.98461802805643,64.31051232335699,47.80350393213463,34.92109934997754,25.08238229198496,17.720470233695877,12.317963767659268,8.426422587874898,5.673096611247373,3.758804735957674
26.750000000000185,110.2668732761714,84.9331727202444,64.22786203774905,47.707689233159854,34.824717975550044,24.993343473755047,17.642988279723873,12.253579513089853,8.374914876812781,5.633216213314973,3.728815811922376
26.791666666666853,110.27035705354282,84.88200318138148,64.14576625909515,47.61265387027736,34.729264612362144,24.90530087832184,17.5664989288347,12.19012836740932,8.324243323037402,5.594054969884527,3.6994233750085126
26.83333333333352,110.27382656414348,84.83110764065601,64.06422013120928,47.51838918852945,34.63472673826106,24.81823863068571,17.490983879761657,12.127590730453262,8.274388158963776,5.555593933126724,3.6706100516991573
26.87500000000019,110.27728186549952,84.78048434143848,63.983218853236004,47.424886659492465,34.5410920544034,24.7321411905907,17.416425277818444,12.065947546757306,8.225330234934162,5.517814814842536,3.642359136552269
26.916666666666856,110.28072301491261,84.73013154114052,63.90275767886363,47.33213787897049,34.448348480296275,24.646993343744434,17.342805701357143,12.005180286763142,8.177050995257954,5.480699958004588,3.6146545603927978
26.958333333333524,110.28415006946065,84.68004751107553,63.822831915550765,47.240134564739186,34.356484148969926,24.562780193313024,17.270108148716016,11.94527092879739,8.129532455357829,5.444232309759292,3.5874808603049546
27.000000000000192,110.28756308599863,84.63023053632104,63.743436923765984,47.1488685543387,34.26548740227801,24.479487151680875,17.198316025636597,11.886201941786453,8.082757179963089,5.408395395803003,3.560823151306885
27.04166666666686,110.2909621211594,84.58067891558257,63.664568116240424,47.05833180291435,34.17534678632134,24.397099932465796,17.127413133130435,11.827956268672526,8.036708262294558,5.373173296051292,3.5346670995987255
27.083333333333528,110.29434723135452,84.53139096105924,63.586220957232925,46.968516381103896,34.08605104699157,24.315604542780367,17.057383655776935,11.77051731049783,7.99136930418891,5.338550621525861,3.508998897283016
27.125000000000195,110.29771847277507,84.48236499831098,63.50839096180765,46.8794144729701,33.99758912563101,24.234987275730607,16.988212150434496,11.713868911125827,7.946724397113258,5.304512492388566,3.4838052384637814
27.166666666666863,110.30107590139244,84.43359936612718,63.43107369512377,46.791018373977714,33.9099501548051,24.155234703143552,16.91988353534801,11.657995342569924,7.902758104023896,5.271044517056698,3.459073296637364
27.20833333333353,110.30441957295908,84.38509241639706,63.354264771737036,46.70332048901349,33.82312345418419,24.07633366851568,16.85238307963658,11.602881290901596,7.859455442025661,5.238132772337906,3.4347907032942686
27.2500000000002,110.3077495430094,84.33684251398138,63.277959854913114,46.616313330448385,33.73709852653127,23.998271280174293,16.78569639314611,11.548511842711491,7.816801865791051,5.205763784527184,3.4109455276570246
27.291666666666867,110.31106586686047,84.28884803658589,63.202154655952214,46.52998951624071,33.651865053792555,23.921034904644486,16.71980941665198,11.494872472098306,7.774783251700503,5.173924511411971,3.387526257484323
27.333333333333535,110.31436859961289,84.24110737463604,63.126844933525085,46.44434176807945,33.56741289328778,23.84461216021451,16.654708412397895,11.441949028161602,7.733385882667532,5.142602325134889,3.364521780876521
27.375000000000203,110.31765779615148,84.19361893115337,63.05202649301987,46.35936290956655,33.48373207399734,23.76899091069257,16.590379954957495,11.389727722975948,7.6925964336144395,5.111784995866798,3.341921369022107
27.41666666666687,110.32093351114622,84.14638112163311,62.97769518589989,46.27504586443733,33.40081279294336,23.69415925934854,16.526810922405904,11.338195120024897,7.652401957566327,5.08146067624582,3.319714659828832
27.458333333333538,110.32419579905289,84.09939237392348,62.90384690907189,46.19138365481809,33.31864541166196,23.620105543034203,16.46398848778909,11.287338123074433,7.6127898723328835,5.051617886540734,3.2978916423870386
27.500000000000206,110.32744471411392,84.05265112810615,62.830477604264715,46.10836939951995,33.23722045276397,23.546818326475858,16.40190011087936,11.237143965466506,7.573747947749184,5.022245500499704,3.2764426422162374
27.541666666666874,110.33068031035918,84.00615583637823,62.75758325741818,46.02599631236812,33.15652859658167,23.47428639673352,16.340533530205818,11.187600199814296,7.535264293448315,4.993332731847682,3.2553583072492533
27.58333333333354,110.33390264160671,83.95990496293564,62.68515989808192,45.944257700565736,33.07656067789892,23.402498757820982,16.279876755349203,11.138694688081708,7.497327347140139,4.9648691213980785,3.234629594511269
27.62500000000021,110.33711176146358,83.91389698385773,62.61320359882399,45.863146963091296,32.99730768276227,23.33144462548139,16.21991805949091,11.090415592030476,7.459925863371922,4.936844524746325,3.2142477574539137
27.666666666666877,110.34030772332657,83.86813038699333,62.54171047464913,45.78265758912915,32.91876074537089,23.26111342211302,16.160645972206442,11.042751364019134,7.423048902747874,4.909249100514907,3.194204333907111
27.708333333333545,110.34349058038303,83.82260367184809,62.470676682426436,45.70278315653197,32.84091114504279,23.19149477184036,16.102049272494007,10.995690738138755,7.386685821585889,4.882073299121264,3.1744911346138225
27.750000000000213,110.34666038561153,83.77731534947307,62.400098420326295,45.623517330314655,32.76375030325542,23.12257849572557,16.04411698202938,10.949222721671216,7.350826261990927,4.855307852041618,3.155100232315053
27.79166666666688,110.34981719178279,83.73226394235469,62.329971927266364,45.544853861178844,32.687269780758314,23.054354607115698,15.986838358638469,10.903336586856357,7.315460142325612,4.828943761545363,3.13602395135454
27.83333333333355,110.35296105146028,83.68744798430588,62.260293482366485,45.46678658406725,32.61146127475589,22.986813307121228,15.930202889979443,10.858021862955095,7.280577648059598,4.802972290876129,3.1172548577745016
27.875000000000217,110.35609201700109,83.64286602035848,62.191059404412364,45.389309416747274,32.53631661615836,22.919944980221615,15.874200287426625,10.813268328596143,7.24616922298028,4.777384954857022,3.0987857498755806
27.916666666666885,110.3592101405567,83.59851660665696,62.12226605132775,45.31241635842301,32.46182776689885,22.85374018999367,15.818820480148688,10.769066004394576,7.21222556074828,4.752173510898804,3.080609649215806
27.958333333333552,110.36231547407361,83.5543983103532,62.05390981965511,45.2361014883752,32.38798681731485,22.788189674958797,15.76405360937393,10.725405145831065,7.178737596782073,4.727329950390993,3.062719792024927
28.00000000000022,110.36540806929423,83.51050970950266,61.98598714404449,45.16035896462824,32.31478598359225,22.723284344545288,15.709890022835834,10.682276236381085,7.145696500456848,4.702846490456994,3.0451096210119433
28.041666666666888,110.36848797775761,83.46684939296145,61.9184944967506,45.08518302264383,32.24221760527023,22.659015275161906,15.656320269392316,10.639669980883932,7.1130936676035095,4.678715566055435,3.027772777544959
28.083333333333556,110.37155525080007,83.42341596028493,61.85142838713769,45.010567974040576,32.17027414280519,22.59537370637926,15.603335093812325,10.597577299141816,7.080920713294448,4.6549298224108515,3.010703094183794
28.125000000000224,110.37460993955615,83.38020802162714,61.784785361192405,44.936508205338804,32.09894817519233,22.532351037215477,15.550925431723803,10.555989319739808,7.049169464903347,4.631482107757826,2.9938945875469014
28.16666666666689,110.37765209495917,83.33722419764155,61.7185620010442,44.86299817673029,32.02823239764302,22.469938822522934,15.499082404717171,10.514897374077771,7.017831955426971,4.608365466383521,2.9773414514952807
28.20833333333356,110.38068176774212,83.29446311938284,61.652754924493316,44.79003242087201,31.958119619316747,22.408128769472764,15.44779731559881,10.47429299060584,6.986900417057473,4.585573131954414,2.9610380506170566
28.250000000000227,110.38369900843824,83.25192342820988,61.587360784546185,44.7176055417037,31.888602761105794,22.346912734134133,15.397061643789181,10.434167889255427,6.956367274994324,4.563098521113752,2.944978913997374
28.291666666666895,110.38670386738191,83.20960377568966,61.522376268958,44.64571221328833,31.819674853471557,22.286282718145316,15.346867040860483,10.394513976058025,6.926225141485479,4.540935227337024,2.9291587292591297
28.333333333333563,110.3896963947093,83.16750282350243,61.45779809978248,44.57434717867531,31.75132903433092,22.226230865473667,15.297205326208928,10.355323337944482,6.896466810087987,4.519077015033383,2.913572336860911
28.37500000000023,110.39267664035918,83.12561924334784,61.393623032928645,44.50350524878564,31.683558546991335,22.166749459261766,15.24806848285694,10.316588237717703,6.867085250138631,4.497517813881621,2.8982147246392778
28.4166666666669,110.39564465407355,83.08395171685216,61.32984785772438,44.43318130131868,31.616356738133423,22.10783091875708,15.19944865338071,10.278301109192114,6.838073601425695,4.476251713389879,2.88308102258326
28.458333333333567,110.39860048539842,83.04249893547643,61.26646939648683,44.363370279679984,31.549717055839682,22.049467796322542,15.1513381359588,10.240454552493405,6.809425169053385,4.455272957668856,2.868166497829621
28.500000000000234,110.40154418368456,83.00125960042585,61.20348450409933,44.294067191929706,31.483633047668196,21.991652774525583,15.103729380537617,10.203041329512484,6.7811334184908105,4.434575940408794,2.853466549868093
28.541666666666902,110.4044757980882,82.96023242255995,61.14089006759493,44.225267109751215,31.418098358770063,21.934378663303256,15.056614985109688,10.166054359507722,6.75319197079786,4.41415520005105,2.838976705946364
28.58333333333357,110.40739537757173,82.91941612230384,61.07868300574624,44.15696516743934,31.35310673004947,21.87763839720109,15.009987692100978,10.12948671484991,6.725594598020604,4.39400541514549,2.824692616665185
28.625000000000238,110.4103029709045,82.87880942956052,61.01686026866162,44.08915656090791,31.288651996365182,21.821425032683457,14.963840384863465,10.093331616904539,6.698335218749266,4.374121399885442,2.8106100517544745
28.666666666666906,110.4131986266634,82.83841108362401,60.95541883738738,44.02183654671613,31.224728084772515,21.76573174551337,14.918166084269425,10.057582432046242,6.67140789383212,4.35449809981231,2.796724896021814
28.708333333333574,110.41608239323374,82.79821983309357,60.89435572351626,43.955000441113334,31.16132901280456,21.71055182819952,14.87295794540405,10.022232667800528,6.644806822238928,4.335130587682409,2.783033145465169
28.75000000000024,110.41895431880982,82.75823443578882,60.83366796880167,43.88864361910178,31.0984488867918,21.655878687508608,14.828209254353032,9.987275969108039,6.61852633706789,4.316014059488869,2.769530903542131
28.79166666666691,110.42181445139576,82.71845365866577,60.773352644777844,43.82276151351706,31.03608190021898,21.60170584204108,14.78391342508201,9.952706114706816,6.592560901690333,4.297143830631918,2.75621437758837
28.833333333333577,110.42466283880607,82.67887627773376,60.71340685238571,43.7573496141257,30.974222332118423,21.54802691986826,14.740063996404773,9.918517013628305,6.56690510602761,4.278515332231085,2.743079875378387
28.875000000000245,110.42749952866652,82.63950107797338,60.65382772160443,43.69240346673973,30.91286454549867,21.494835656229196,14.696654629037349,9.884702701802876,6.5415536629549775,4.260124107573243,2.7301238018220078
28.916666666666913,110.4303245684147,82.60032685325521,60.594612411088455,43.62791867234754,30.852002985807733,21.442125891285396,14.653679102735094,9.85125733877094,6.516501404827391,4.241965808690687,2.717342655790416
28.95833333333358,110.4331380053008,82.5613524062595,60.53575810780999,43.56389088626113,30.791632179429914,21.389891567931812,14.611131313510114,9.818175204495816,6.49174328012246,4.2240361930637285,2.7047330270658305
29.00000000000025,110.43593988638831,82.52257654839667,60.47726202670689,43.50031581727886,30.731746732215445,21.33812672966237,14.569005270926375,9.78545069627472,6.46727435019595,4.206331120442553,2.6922915934092484
29.041666666666917,110.43873025855468,82.48399809972875,60.4191214103357,43.43718922686389,30.672341328042073,21.286825518488534,14.52729509546999,9.753078325744355,6.443089786145473,4.188846549783328,2.680015117740955
29.083333333333584,110.44150916849203,82.4456158888916,60.36133352852996,43.37450692833758,30.613410727407754,21.235982172909335,14.485995015992248,9.721052715977736,6.419184865778171,4.1715785362938105,2.6679004454287716
29.125000000000252,110.44427666270786,82.40742875301798,60.30389567806351,43.312264786087745,30.554949766053756,21.18559102593141,14.44509936722308,9.689368598669036,6.395554970678398,4.154523228583918,2.655944501679275
29.16666666666692,110.44703278752571,82.36943553766157,60.2468051823188,43.25045871479135,30.496953353617307,21.13564650313757,14.404602587352654,9.658020811403352,6.372195583371561,4.137676865916919,2.644144289027444
29.208333333333588,110.44977758908587,82.33163509672158,60.190059390960116,43.18908467865141,30.43941647231316,21.086143120802596,14.364499215678991,9.627004295008403,6.349102284580488,4.121035775557141,2.632496884920442
29.250000000000256,110.45251111334608,82.2862798026824,60.120902044313226,43.11282921326088,30.36642355225235,21.02195058517994,14.31129615669082,9.584872717426856,6.316958865636956,4.097283718293663,2.6154368342305534
29.291666666666924,110.45523340608216,82.24116272854279,60.05219000468132,43.03715794730625,30.294081197679702,20.958412196352867,14.258704527738756,9.54328120470401,6.285270912548319,4.073900959311483,2.5986660503000762
29.33333333333359,110.45794451288877,82.19628239097918,59.98391957556604,42.96206484236835,30.222381369353762,20.895518549181247,14.206714297584904,9.502219792882125,6.254029081917557,4.050879150546341,2.5821773797826264
29.37500000000026,110.46064447917999,82.15163731810519,59.91608710021354,42.887543941987666,30.151316159149804,20.83326041735338,14.155315652783528,9.461678761296968,6.2232242839548615,4.028210193519811,2.5659639031705996
29.416666666666927,110.4633333501901,82.10722604936234,59.84868896108112,42.81358937027676,30.08087778739546,20.771628749153667,14.104498991800277,9.421648625195507,6.19284767392978,4.005886230080056,2.550018925316843
29.458333333333595,110.46601117097417,82.06304713541202,59.781721579312446,42.74019533056093,30.01105860027108,20.710614663349894,14.054254919320963,9.382120128620787,6.162890643966783,3.9838996335517343,2.534335966413652
29.500000000000263,110.46867798640879,82.01909913802871,59.71518141422115,42.667356104046135,29.941851067273006,20.65020944519625,14.004574240742764,9.343084237552784,6.133344815168257,3.9622430002741615,2.518908753403551
29.54166666666693,110.47133384119272,81.97538062999433,59.64906496278272,42.5950660485139,29.8732477787379,20.590404542548267,13.955447956841114,9.304532133294538,6.104202030049776,3.9409091415079605,2.503731211797936
29.5833333333336,110.47397877984754,81.93189019499397,59.5833687591345,42.52331959704228,29.80524144342657,20.531191562086075,13.90686725860571,9.26645520609343,6.075454345273306,3.9198910756916345,2.4887974578811694
29.625000000000266,110.47661284671837,81.8886264275126,59.51808937408367,42.45211125675241,29.737824886165498,20.472562265642438,13.858823522239481,9.22884504898786,6.047094024664751,3.899182021030537,2.4741017912790966
29.666666666666934,110.47923608597445,81.84558793273317,59.45322341462295,42.38143560758006,29.670991045544522,20.41450856663218,13.811308304314514,9.191693451870131,6.019113532502925,3.878775388401701,2.4596386878722667
29.708333333333602,110.48184854160986,81.80277332643566,59.38876752345404,42.311287301071516,29.604732971669133,20.357022526579815,13.764313337079216,9.154992395756695,5.99150552706774,3.8586647745589446,2.4454027930353472
29.75000000000027,110.4844502574442,81.76018123489747,59.324718378518604,42.24166105920337,29.53904382396588,20.300096351742184,13.717830523911248,9.118734047257384,5.964262854435984,3.838843955623521,2.431388915185351
29.791666666666938,110.48704127712317,81.71781029479483,59.26107269253657,42.17255167322551,29.47391686903934,20.243722389823073,13.671851934910974,9.082910753235598,5.937378542513697,3.8193068808464177,2.4175920196223393
29.833333333333606,110.48962164411931,81.67565915310531,59.197827212551715,42.103954002526905,29.409345478579404,20.187893126776977,13.626369802630368,9.047515035651795,5.910845795294665,3.8000476666291645,2.4040072226472504
29.875000000000274,110.49219140173257,81.6337264670115,59.1349787194844,42.03586297352357,29.345323127317368,20.13260118369911,13.581376517932577,9.01253958658301,5.884657987335108,3.781060590790742,2.3906297859424175
