Time,Lambda = 0.0 & Alpha = 0.0,Lambda = 0.01 & Alpha = 0.0,Lambda = 0.02 & Alpha = 0.0,Lambda = 0.03 & Alpha = 0.0,Lambda = 0.04 & Alpha = 0.0,Lambda = 0.05 & Alpha = 0.0,Lambda = 0.06 & Alpha = 0.0,Lambda = 0.07 & Alpha = 0.0,Lambda = 0.08 & Alpha = 0.0,Lambda = 0.09 & Alpha = 0.0,Lambda = 0.1 & Alpha = 0.0
27.125000000000195,1.7717946675991363,2.4061764598006095,3.2713411466965314,4.449633668409219,6.048791143041989,8.204892078947717,11.080365293980867,14.851906962153706,19.682405967229652,25.6743360834671,32.812451779660755
27.166666666666863,1.7717946675991363,2.407157517526783,3.2739880395492174,4.454976039903277,6.058330725398952,8.220737411499512,11.1053287487995,14.889474935339889,19.73645018603008,25.748442453305618,32.908877790549234
27.20833333333353,1.7717946675991363,2.4081389663932566,3.276637008971641,4.460324557391039,6.067884483763311,8.236610895373762,11.130342186987258,14.927123200646637,19.79061067860159,25.822698073657705,33.00546772006828
27.2500000000002,1.7717946675991363,2.4091208065487475,3.279288056487598,4.465679227298613,6.077452436458592,8.252512571119432,11.15540568041231,14.964851855106152,19.84488751872216,25.89710287217784,33.10222114596255
27.291666666666867,1.7717946675991363,2.410103038142024,3.281941183621831,4.47104005605728,6.087034601823325,8.268442479307073,11.180519300917277,15.002660995480126,19.899280779191567,25.97165677412746,33.199137641702734
27.333333333333535,1.7717946675991363,2.4110856613219056,3.284596391900031,4.476407050103485,6.096630998211022,8.28440066052867,11.205683120318517,15.040550718257386,19.953790531825884,26.046359702367234,33.29621677648472
27.375000000000203,1.7717946675991363,2.412068676237261,3.287253682848837,4.481780215878845,6.106241643990162,8.300387155397491,11.23089721040541,15.078521119651516,20.00841684745201,26.12121157734925,33.39345811522898
27.41666666666687,1.7717946675991363,2.4130520830370106,3.2899130579958356,4.487159559830144,6.115866557544177,8.316402004547946,11.256161642939633,15.11657229559849,20.06315979590216,26.19621231710935,33.49086121858016
27.458333333333538,1.7717946675991363,2.414035881870125,3.292574518869563,4.4925450884093365,6.125505757271426,8.332445248635425,11.281476489654443,15.154704341754268,20.118019446008375,26.271361837259455,33.588425642906834
27.500000000000206,1.7717946675991363,2.4150200728856257,3.2952380669995036,4.497936808073547,6.135159261585187,8.348516928336155,11.306841822253944,15.192917353492428,20.172995865597056,26.346660050979995,33.68615094030155
27.541666666666874,1.7717946675991363,2.4160046562325856,3.2979037039160923,4.503334725285068,6.144827088913632,8.364617084347042,11.332257712412362,15.231211425901751,20.228089121483425,26.422106869012346,33.784036658581016
27.58333333333354,1.7717946675991363,2.416989632060127,3.3005714311507126,4.508738846511363,6.154509257699815,8.380745757385528,11.357724231773313,15.269586653783835,20.283299279466085,26.49770219965138,33.88208234128651
27.62500000000021,1.7717946675991363,2.417975000517424,3.3032412502356983,4.5141491782250664,6.164205786401651,8.396902988189426,11.383241451949063,15.308043131650665,20.338626404321495,26.573445948737994,33.98028752768455
27.666666666666877,1.7717946675991363,2.4189607617537012,3.3059131627043334,4.519565726903982,6.173916693491899,8.413088817516776,11.408809444519799,15.346580953722217,20.394070559798482,26.6493380196518,34.078651752767705
27.708333333333545,1.7717946675991363,2.4199469159182336,3.3085871700908522,4.5249884990310845,6.1836419974581425,8.429303286145682,11.434428281032876,15.385200213924026,20.449631808612775,26.725378313303764,34.177174547255674
27.750000000000213,1.7717946675991363,2.420933463160348,3.311263273930441,4.530417501094518,6.193381716802775,8.445546434874158,11.46009803300209,15.423901005884758,20.505310212441486,26.801566728128968,34.27585543759656
27.79166666666688,1.7717946675991363,2.4219204036294206,3.313941475759235,4.5358527395876,6.203135870042974,8.461818304519973,11.485818771906914,15.462683422933782,20.561105831917654,26.877903160079452,34.37469394596837
27.83333333333355,1.7717946675991363,2.422907737474879,3.3166217771143236,4.541294221008819,6.212904475710695,8.478118935920495,11.51159056919176,15.501547558098725,20.617018726624732,26.954387502617024,34.47368959028069
27.875000000000217,1.7717946675991363,2.423895464846202,3.319304179533745,4.546741951861831,6.222687552352639,8.494448369932531,11.537413496265222,15.540493504103022,20.673048955091122,27.03101964670623,34.57284188417668
27.916666666666885,1.7717946675991363,2.424883585892919,3.3219886845564917,4.5521959386554665,6.232485118530243,8.510806647432167,11.563287624499319,15.579521353363475,20.729196574784684,27.107799480807344,34.672150337035156
27.958333333333552,1.7717946675991363,2.42587210076461,3.3246752937225077,4.557656187903727,6.242297192819659,8.527193809314612,11.589213025228739,15.618631197987785,20.785461642107254,27.184726890869385,34.77161445397297
28.00000000000022,1.7717946675991363,2.426861009610906,3.3273640085726903,4.563122706125784,6.252123793811734,8.543609896494035,11.615189769750085,15.657823129772092,20.841844212389187,27.26180176032328,34.871233735847625
28.041666666666888,1.7717946675991363,2.427850312581489,3.3300548306488884,4.568595499845983,6.261964940111989,8.560054949903396,11.64121792932109,15.697097240198502,20.898344339883856,27.339023970075015,34.97100767926004
28.083333333333556,1.7717946675991363,2.4288400098260916,3.3327477614939056,4.574074575593838,6.271820650340605,8.576529010494303,11.667297575159877,15.736453620432616,20.954962077762204,27.41639339849887,35.070935776557604
28.125000000000224,1.7717946675991363,2.4298301014944976,3.3354428026514973,4.579559939904038,6.2816909431324,8.593032119236833,11.69342877844416,15.775892361321043,21.011697478107255,27.49390992143076,35.17101751583742
28.16666666666689,1.7717946675991363,2.4308205877365414,3.3381399556663744,4.585051599316441,6.291575837136809,8.609564317119371,11.7196116103105,15.815413553388915,21.068550591908675,27.571573412161587,35.27125238094978
28.20833333333356,1.7717946675991363,2.4318114687021084,3.3408392220842016,4.590549560376078,6.301475351017865,8.62612564514845,11.745846141853507,15.85501728683739,21.12552146905728,27.649383741430672,35.371639851501875
28.250000000000227,1.7717946675991363,2.4328027445411355,3.3435406034515966,4.596053829633152,6.311389503454182,8.642716144348586,11.772132444125068,15.894703651541157,21.1826101583396,27.727340777419293,35.47217940286168
28.291666666666895,1.7717946675991363,2.4337944154036104,3.346244101316134,4.601564413643037,6.3213183131389306,8.659335855762105,11.798470588133576,15.934472737045928,21.239816707432425,27.80544438574423,35.572870506162126
28.333333333333563,1.7717946675991363,2.4347864814395703,3.3489497172263425,4.607081318966279,6.331261798779821,8.675984820448985,11.82486064484312,15.97432463256593,21.297141162897354,27.88369442945143,35.67371262830551
