Time,Lambda = 0.5
14.999999999999922,64.41094032440657
15.041666666666588,64.8870613219869
15.083333333333254,65.36023820609839
15.12499999999992,65.83039648006906
15.166666666666586,66.29746389619346
15.208333333333252,66.76137048596397
15.249999999999918,67.22204858697397
15.291666666666584,67.6794328665082
15.33333333333325,68.13346034184248
15.374999999999917,68.58407039728297
15.416666666666583,69.03120479798102
15.458333333333249,69.47480770056717
15.499999999999915,69.91482566065345
15.54166666666658,70.35120763725938
15.583333333333247,70.78390499422272
15.624999999999913,71.21287149866114
15.666666666666579,71.63806331655616
15.708333333333245,72.05943900553494
15.749999999999911,72.47695950493028
15.791666666666577,72.8905881232024
15.833333333333243,73.30029052281014
15.87499999999991,73.70603470262196
15.916666666666575,74.10779097796032
15.958333333333242,74.50553195837485
15.999999999999908,74.89923252324247
16.041666666666575,75.28886979529385
16.083333333333243,75.67442311216709
16.12499999999991,76.05587399609091
16.16666666666658,76.43320612179967
16.208333333333247,76.8064052827837
16.249999999999915,77.1754593559782
16.291666666666583,77.54035826499357
16.33333333333325,77.90109394199017
16.37499999999992,78.25766028829925
16.416666666666586,78.61005313389121
16.458333333333254,78.95827019579103
16.499999999999922,79.30231103553923
16.54166666666659,79.64217701579528
16.583333333333258,79.97787125617845
16.624999999999925,80.30939858843915
16.666666666666593,80.63676551105185
16.70833333333326,80.95998014331785
16.74999999999993,81.2790521790646
16.791666666666597,81.59399284002488
16.833333333333265,81.90481482897707
16.874999999999932,82.21153228272483
16.9166666666666,82.51416072499174
16.958333333333268,82.81271701930334
16.999999999999936,83.10721932192656
17.041666666666604,83.3976870349332
17.08333333333327,83.68414075945101
17.12499999999994,83.96660224916363
17.166666666666607,84.2450943641164
17.208333333333275,84.51964102488336
17.249999999999943,84.79026716714688
17.29166666666661,85.05699869673852
17.33333333333328,85.31986244518701
17.374999999999947,85.57888612581607
17.416666666666615,85.83409829043201
17.458333333333282,86.08552828663808
17.49999999999995,86.33320621581011
17.541666666666618,86.57716289176449
17.583333333333286,86.81742980014796
17.624999999999954,87.05403905857503
17.66666666666662,87.28702337753687
17.70833333333329,87.51641602210326
17.749999999999957,87.74225077443596
17.791666666666625,87.96456189713076
17.833333333333293,88.18338409740197
17.87499999999996,88.39875249212204
17.91666666666663,88.61070257372653
17.958333333333297,88.81927017699228
17.999999999999964,89.02449144669563
18.041666666666632,89.22640280615494
18.0833333333333,89.42504092666043
18.124999999999968,89.6204426977925
18.166666666666636,89.8126451986283
18.208333333333304,90.00168566983476
18.24999999999997,90.1876014866449
18.29166666666664,90.37043013271308
18.333333333333307,90.55020917484363
18.374999999999975,90.72697623858573
18.416666666666643,90.90076898468723
18.45833333333331,91.07162508639817
18.49999999999998,91.23958220761435
18.541666666666647,91.40467798185064
18.583333333333314,91.5669499920323
18.624999999999982,91.72643575109252
18.66666666666665,91.88317268336327
18.708333333333318,92.03719810674639
18.749999999999986,92.18854921565084
18.791666666666654,92.33726306468208
18.83333333333332,92.48337655306858
18.87499999999999,92.62692640981071
18.916666666666657,92.76794917953627
18.958333333333325,92.90648120904734
18.999999999999993,93.04255863454225
19.04166666666666,93.17621736949684
19.08333333333333,93.30749309318875
19.124999999999996,93.43642123984824
19.166666666666664,93.56303698841953
19.208333333333332,93.68737525291581
19.25,93.80947067335194
19.291666666666668,93.92935760723803
19.333333333333336,94.047070121618
19.375000000000004,94.16264198563637
19.41666666666667,94.27610666361772
19.45833333333334,94.38749730864227
19.500000000000007,94.49684675660194
19.541666666666675,94.60418752072137
19.583333333333343,94.70955178652788
19.62500000000001,94.81297140725574
19.66666666666668,94.91447789966882
19.708333333333346,95.01410244028762
19.750000000000014,95.11187586200523
19.791666666666682,95.20782865107856
19.83333333333335,95.30199094448002
19.875000000000018,95.39439252759651
19.916666666666686,95.4850628322614
19.958333333333353,95.57403093510678
20.00000000000002,95.66132555622265
20.04166666666669,95.74697505811048
20.083333333333357,95.83100744491854
20.125000000000025,95.91345036194706
20.166666666666693,95.99433109541111
20.20833333333336,96.07367657245008
20.25000000000003,96.15151336137204
20.291666666666696,96.22786767212233
20.333333333333364,96.30276535696579
20.375000000000032,96.37623191137197
20.4166666666667,96.44829247509358
20.458333333333368,96.5189718334284
20.500000000000036,96.58829441865488
20.541666666666703,96.65628431163275
20.58333333333337,96.72296524355922
20.62500000000004,96.78836059787264
20.666666666666707,96.85249341229503
20.708333333333375,96.91538638100533
20.750000000000043,96.97706185693596
20.79166666666671,97.03754185418474
20.83333333333338,97.09684805053529
20.875000000000046,97.15500179007856
20.916666666666714,97.21202408592903
20.958333333333382,97.26793562302893
21.00000000000005,97.32275676103421
21.041666666666718,97.37650753727624
21.083333333333385,97.42920766979344
21.125000000000053,97.48087656042742
21.16666666666672,97.53153329797784
21.20833333333339,97.58119666141141
21.250000000000057,97.62988512311966
21.291666666666725,97.67761685222092
21.333333333333393,97.72440971790193
21.37500000000006,97.7702812927948
21.41666666666673,97.81524885638508
21.458333333333396,97.85932939844696
21.500000000000064,97.90253962250192
21.541666666666732,97.94489594929698
21.5833333333334,97.98641452029933
21.625000000000068,98.02711120120385
21.666666666666735,98.06700158545037
21.708333333333403,98.10610099774787
21.75000000000007,98.14442449760259
21.79166666666674,98.18198688284717
21.833333333333407,98.21880269316875
21.875000000000075,98.25488621363307
21.916666666666742,98.29025147820248
21.95833333333341,98.32491227324567
22.000000000000078,98.35888214103697
22.041666666666746,98.39217438324341
22.083333333333414,98.4248020643973
22.12500000000008,98.4567780153531
22.16666666666675,98.4881148367266
22.208333333333417,98.51882490231483
22.250000000000085,98.5489203624955
22.291666666666753,98.57841314760432
22.33333333333342,98.60731497128923
22.37500000000009,98.63563733383992
22.416666666666757,98.66339152549207
22.458333333333425,98.69058862970469
22.500000000000092,98.7172395264102
22.54166666666676,98.74335489523575
22.583333333333428,98.76894521869544
22.625000000000096,98.79402078535247
22.666666666666764,98.81859169295055
22.70833333333343,98.84266785151391
22.7500000000001,98.86625898641535
22.791666666666767,98.88937464141188
22.833333333333435,98.91202418164734
22.875000000000103,98.93421679662173
22.91666666666677,98.95596150312663
22.95833333333344,98.97726714814684
23.000000000000107,98.99814241172734
23.041666666666774,99.01859580980583
23.083333333333442,99.03863569701042
23.12500000000011,99.05827026942232
23.166666666666778,99.07750756730337
23.208333333333446,99.09635547778855
23.250000000000114,99.11482173754284
23.29166666666678,99.13291393538321
23.33333333333345,99.15063951486485
23.375000000000117,99.16800577683235
23.416666666666785,99.18501988193547
23.458333333333453,99.20168885310991
23.50000000000012,99.21801957802265
23.54166666666679,99.23401881148247
23.583333333333456,99.24969317781563
23.625000000000124,99.26504917320676
23.666666666666792,99.28009316800514
23.70833333333346,99.29483140899673
23.750000000000128,99.30927002164194
23.791666666666796,99.3234150122795
23.833333333333464,99.33727227029654
23.87500000000013,99.3508475702653
23.9166666666668,99.36414657404652
23.958333333333467,99.37717483285991
24.000000000000135,99.38993778932189
24.041666666666803,99.40244077945106
24.08333333333347,99.41468903464133
24.12500000000014,99.42668768360356
24.166666666666806,99.43844175427542
24.208333333333474,99.44995617570022
24.250000000000142,99.46123577987495
24.29166666666681,99.47228530356763
24.333333333333478,99.4831093901045
24.375000000000146,99.49371259112755
24.416666666666814,99.50409936832229
24.45833333333348,99.51427409511648
24.50000000000015,99.52424105835006
24.541666666666817,99.5340044599165
24.583333333333485,99.54356841837621
24.625000000000153,99.55293697054192
24.66666666666682,99.56211407303705
24.70833333333349,99.57110360382656
24.750000000000156,99.57990936372155
24.791666666666824,99.58853507785722
24.833333333333492,99.59698439714495
24.87500000000016,99.6052608996989
24.916666666666828,99.61336809223708
24.958333333333496,99.62130941145777
25.000000000000163,99.62908822539121
25.04166666666683,99.63670783472728
25.0833333333335,99.64417147411908
25.125000000000167,99.65148231346333
25.166666666666835,99.65864345915742
25.208333333333503,99.66565795533366
25.25000000000017,99.67252878507125
25.29166666666684,99.67925887158601
25.333333333333506,99.68585107939835
25.375000000000174,99.69230821547995
25.416666666666842,99.69863303037916
25.45833333333351,99.70482821932579
25.500000000000178,99.71089642331546
25.541666666666845,99.71684023017377
25.583333333333513,99.72266217560077
25.62500000000018,99.72836474419601
25.66666666666685,99.73395037046437
25.708333333333517,99.73942143980304
25.750000000000185,99.74478028947024
25.791666666666853,99.75002920953538
25.83333333333352,99.75517044381165
25.87500000000019,99.76020619077075
25.916666666666856,99.76513860444055
25.958333333333524,99.76996979528565
26.000000000000192,99.7747018310711
26.04166666666686,99.77933673770997
26.083333333333528,99.7838765000945
26.125000000000195,99.78832306291159
26.166666666666863,99.79267833144262
26.20833333333353,99.79694417234792
26.2500000000002,99.80112241443626
26.291666666666867,99.80521484941953
26.333333333333535,99.80922323265291
26.375000000000203,99.81314928386072
26.41666666666687,99.81699468784842
26.458333333333538,99.8207610952006
26.500000000000206,99.82445012296569
26.541666666666874,99.8280633553273
26.58333333333354,99.83160234426256
26.62500000000021,99.8350686101876
26.666666666666877,99.83846364259053
26.708333333333545,99.8417889006521
26.750000000000213,99.84504581385427
26.79166666666688,99.84823578257671
26.83333333333355,99.85136017868189
26.875000000000217,99.85442034608866
26.916666666666885,99.8574176013344
26.958333333333552,99.86035323412635
27.00000000000022,99.86322850788201
27.041666666666888,99.86604466025898
27.083333333333556,99.8688029036743
27.125000000000224,99.87150442581357
27.16666666666689,99.87415039013011
27.20833333333356,99.87674193633421
27.250000000000227,99.87928018087258
27.291666666666895,99.88176621739865
27.333333333333563,99.8842011172332
27.37500000000023,99.8865859298161
27.4166666666669,99.88892168314901
27.458333333333567,99.89120938422926
27.500000000000234,99.89345001947518
27.541666666666902,99.895644555143
27.58333333333357,99.89779393773529
27.625000000000238,99.89989909440149
27.666666666666906,99.90196093333034
27.708333333333574,99.90398034413444
27.75000000000024,99.90595819822727
27.79166666666691,99.90789534919251
27.833333333333577,99.90979263314624
27.875000000000245,99.91165086909156
27.916666666666913,99.91347085926647
27.95833333333358,99.91525338948445
28.00000000000025,99.91699922946849
28.041666666666917,99.91870913317825
28.083333333333584,99.92038383913084
28.125000000000252,99.92202407071484
28.16666666666692,99.92363053649842
28.208333333333588,99.92520393053093
28.250000000000256,99.9267449326387
28.291666666666924,99.9282542087146
28.33333333333359,99.92973241100209
28.37500000000026,99.93118017837325
28.416666666666927,99.93259813660148
28.458333333333595,99.9339868986285
28.500000000000263,99.93534706482606
28.54166666666693,99.93667922325236
28.5833333333336,99.93798394990326
28.625000000000266,99.93926180895853
28.666666666666934,99.94051335302294
28.708333333333602,99.94173912336267
28.75000000000027,99.94293965013678
28.791666666666938,99.94411545262412
28.833333333333606,99.94526703944557
28.875000000000274,99.94639490878183
28.91666666666694,99.94749954858676
28.95833333333361,99.94858143679647
29.000000000000277,99.94964104153405
29.041666666666945,99.95067882131025
29.083333333333613,99.9516952252201
29.12500000000028,99.95269069313547
29.16666666666695,99.95366565589373
29.208333333333616,99.95462053548268
29.250000000000284,99.95555574522157
29.291666666666952,99.95647168993858
29.33333333333362,99.95736876614461
29.375000000000288,99.95824736220361
29.416666666666956,99.95910785849932
29.458333333333623,99.9599506275988
29.50000000000029,99.96077603441243
29.54166666666696,99.96158443635088
29.583333333333627,99.96237618347865
29.625000000000295,99.96315161866468
29.666666666666963,99.96391107772976
29.70833333333363,99.96465488959099
29.7500000000003,99.96538337640337
29.791666666666966,99.96609685369833
29.833333333333634,99.96679563051957
29.875000000000302,99.96748000955613
29.91666666666697,99.96815028727266
29.958333333333638,99.96880675403713
30.000000000000306,99.96944969424587
30.041666666666973,99.97007938644602
30.08333333333364,99.97069610345564
30.12500000000031,99.9713001124812
30.166666666666977,99.97189167523275
30.208333333333645,99.97247104803671
30.250000000000313,99.97303848194639
30.29166666666698,99.9735942228502
30.33333333333365,99.97413851157769
30.375000000000316,99.97467158400349
30.416666666666984,99.97519367114887
30.458333333333652,99.9757049992816
30.50000000000032,99.97620579001342
30.541666666666988,99.97669626039571
30.583333333333655,99.97717662301318
30.625000000000323,99.9776470860756
30.66666666666699,99.97810785350765
30.70833333333366,99.97855912503698
30.750000000000327,99.97900109628046
30.791666666666995,99.97943395882858
30.833333333333663,99.97985790032827
30.87500000000033,99.98027310456385
30.916666666667,99.98067975153647
30.958333333333666,99.98107801754183
31.000000000000334,99.98146807524641
31.041666666667002,99.98185009376198
31.08333333333367,99.9822242387187
31.125000000000338,99.98259067233677
31.166666666667005,99.9829495534964
31.208333333333673,99.98330103780658
31.25000000000034,99.98364527767237
31.29166666666701,99.98398242236063
31.333333333333677,99.98431261806473
31.375000000000345,99.98463600796762
31.416666666667012,99.98495273230384
31.45833333333368,99.9852629284201
31.500000000000348,99.98556673083469
31.541666666667016,99.98586427129567
31.583333333333684,99.98615567883786
31.62500000000035,99.98644107983863
31.66666666666702,99.98672059807257
31.708333333333687,99.9869943547651
31.750000000000355,99.98726246864477
31.791666666667023,99.98752505599482
31.83333333333369,99.98778223070336
31.87500000000036,99.98803410431272
31.916666666667027,99.98828078606766
31.958333333333695,99.98852238296271
32.00000000000036,99.98875899978846
32.04166666666703,99.98899073917688
32.08333333333369,99.9892177016458
32.125000000000355,99.9894399856424
32.16666666666702,99.98965768758583
32.208333333333684,99.98987090190894
32.25000000000035,99.99007972109916
32.29166666666701,99.99028423573859
32.33333333333368,99.99048453454319
32.37500000000034,99.99068070440117
32.416666666667005,99.9908728304107
32.45833333333367,99.99106099591663
32.500000000000334,99.99124528254671
32.541666666667,99.9914257702469
32.58333333333366,99.991602537316
32.62500000000033,99.99177566043949
32.66666666666699,99.99194521472286
32.708333333333655,99.99211127372415
32.75000000000032,99.99227390948568
32.791666666666984,99.99243319256537
32.83333333333365,99.99258919206727
32.87500000000031,99.99274197567155
32.91666666666698,99.99289160966372
32.95833333333364,99.99303815896346
33.000000000000306,99.99318168715267
33.04166666666697,99.9933222565031
33.083333333333634,99.99345992800325
33.1250000000003,99.9935947613848
33.16666666666696,99.9937268151486
33.20833333333363,99.99385614658992
33.25000000000029,99.99398281182332
33.291666666666956,99.99410686580694
33.33333333333362,99.99422836236636
33.375000000000284,99.99434735421795
33.41666666666695,99.99446389299162
33.45833333333361,99.99457802925329
33.50000000000028,99.99468981252676
33.54166666666694,99.99479929131522
33.583333333333606,99.99490651312222
33.62500000000027,99.99501152447233
33.666666666666934,99.99511437093126
33.7083333333336,99.99521509712561
33.75000000000026,99.99531374676222
33.79166666666693,99.99541036264718
33.83333333333359,99.99550498670433
33.875000000000256,99.99559765999341
33.91666666666692,99.9956884227279
33.958333333333584,99.99577731429251
34.00000000000025,99.99586437326013
34.04166666666691,99.99594963740869
34.08333333333358,99.99603314373742
34.12500000000024,99.99611492848301
34.166666666666906,99.99619502713522
34.20833333333357,99.99627347445231
34.250000000000234,99.99635030447615
34.2916666666669,99.99642555054693
34.33333333333356,99.99649924531762
34.37500000000023,99.99657142076819
34.41666666666689,99.99664210821939
34.458333333333556,99.9967113383464
34.50000000000022,99.99677914119214
34.541666666666885,99.99684554618021
34.58333333333355,99.99691058212778
34.62500000000021,99.99697427725796
34.66666666666688,99.99703665921216
34.70833333333354,99.99709775506197
34.750000000000206,99.997157591321
34.79166666666687,99.99721619395629
34.833333333333535,99.99727358839965
34.8750000000002,99.99732979955864
34.91666666666686,99.99738485182742
34.95833333333353,99.99743876909724
35.00000000000019,99.99749157476695
35.041666666666856,99.99754329175299
35.08333333333352,99.99759394249944
35.125000000000185,99.99764354898771
35.16666666666685,99.99769213274611
35.20833333333351,99.99773971485915
35.25000000000018,99.9977863159767
35.29166666666684,99.99783195632297
35.333333333333506,99.99787665570523
35.37500000000017,99.99792043352247
35.416666666666835,99.99796330877376
35.4583333333335,99.99800530006652
35.50000000000016,99.99804642562461
35.54166666666683,99.99808670329618
35.58333333333349,99.99812615056149
35.625000000000156,99.9981647845404
35.66666666666682,99.99820262199987
35.708333333333485,99.9982396793612
35.75000000000015,99.99827597270722
35.79166666666681,99.99831151778913
35.83333333333348,99.9983463300335
